Policy Number,Age Band,Years of Driving Experience,Number of Vehicles,Gender,Married,Vehicle Age,Losses,Premium payment
134352,B,29,2,M,Married,6,364,0
188859,A,3,2,F,Single,13,593,1
134836,A,6,2,M,Single,11,281,0
137648,A,7,2,F,Married,12,390,0
133149,C,52,2,M,Single,12,44,0
137402,C,46,2,F,Married,6,139,0
175928,B,40,2,M,Single,1,642,1
187734,A,0,2,F,Married,11,250,0
193428,B,15,2,F,Single,11,310,0
112351,A,4,2,F,Married,12,185,0
120834,A,6,2,F,Single,13,261,0
162743,B,36,2,F,Married,15,176,0
196877,A,3,2,M,Single,13,664,1
158910,A,1,2,M,Married,9,445,0
116897,B,27,2,F,Single,15,367,0
189856,A,0,2,M,Single,6,1107,1
105327,B,30,2,M,Single,14,243,0
180307,C,40,2,F,Married,13,155,0
194379,B,18,2,F,Married,7,348,0
143613,C,45,2,M,Single,15,303,0
143345,B,34,2,M,Single,7,475,0
188093,C,47,2,M,Married,12,250,0
198489,B,6,2,M,Married,10,383,0
188418,B,11,2,F,Married,9,328,0
158867,B,29,2,F,Married,0,532,1
181126,A,6,2,M,Single,14,731,1
136812,C,51,2,F,Married,3,475,0
182243,B,27,2,M,Married,0,625,1
171964,A,0,2,M,Single,15,702,1
197611,A,2,2,M,Single,11,685,1
161803,C,51,2,M,Married,2,153,0
112958,B,20,2,F,Married,15,258,0
187652,B,9,2,F,Single,14,305,0
190731,C,43,2,M,Single,7,136,0
114239,A,6,2,F,Married,14,165,0
127614,B,34,2,F,Married,9,303,0
177727,C,40,2,M,Single,11,199,0
102395,C,44,2,M,Single,13,231,0
133167,C,41,2,F,Single,1,624,1
188681,A,0,2,M,Single,11,645,1
138576,C,48,2,F,Married,2,162,0
143187,B,18,2,M,Married,2,407,0
161734,B,18,2,F,Single,15,190,0
148130,A,1,2,M,Married,8,665,1
148560,A,0,2,M,Single,6,896,1
143297,A,5,2,M,Married,11,190,0
185739,B,26,2,M,Married,3,551,1
172968,B,14,2,F,Married,5,637,1
160240,C,51,2,F,Married,15,55,0
102121,A,7,2,F,Single,13,282,0
171301,A,0,2,M,Married,9,541,1
137377,A,1,2,F,Single,12,487,0
111516,C,42,2,F,Married,12,90,0
186647,A,1,2,F,Married,13,119,0
173210,B,28,2,M,Single,8,455,0
104181,B,26,2,F,Single,14,348,0
175527,A,3,2,M,Single,13,674,1
139668,A,6,2,M,Married,8,414,0
132443,C,41,2,F,Married,9,181,0
166717,C,44,2,M,Married,12,74,0
129762,C,41,2,F,Married,8,229,0
143897,B,14,2,M,Married,6,391,0
180889,A,6,2,M,Single,8,748,1
113493,A,6,2,F,Single,13,286,0
188544,A,0,2,F,Single,4,1122,1
155349,B,38,2,M,Single,5,729,1
150615,B,11,2,F,Single,15,292,0
190278,C,47,2,M,Single,5,58,0
122013,A,4,2,M,Single,14,1029,1
130063,B,24,2,F,Single,3,465,0
125569,B,9,2,F,Single,6,500,0
155009,A,6,2,F,Married,15,101,0
118032,B,6,2,M,Single,14,149,0
163322,B,36,2,F,Single,6,394,0
158933,C,47,2,M,Single,15,52,0
148365,A,0,2,M,Married,10,353,0
162548,B,21,2,F,Single,7,376,0
111265,B,17,2,M,Married,13,257,0
148979,B,37,2,M,Single,0,611,1
154884,B,12,2,M,Single,0,598,1
141928,B,17,2,F,Married,9,317,0
191447,B,34,2,F,Married,10,348,0
111879,B,24,2,M,Married,11,156,0
124624,B,24,2,F,Single,1,654,1
110283,B,31,2,F,Married,12,226,0
129273,C,44,2,F,Single,14,273,0
124202,C,49,2,M,Married,10,114,0
164738,B,28,2,F,Single,1,624,1
192140,A,3,2,F,Married,12,299,0
148884,C,43,2,M,Single,14,157,0
169309,C,44,2,M,Married,6,212,0
170950,C,42,2,M,Married,4,326,0
104078,B,42,2,M,Married,4,370,0
124375,A,0,2,M,Married,14,192,0
189902,C,53,2,F,Single,6,95,0
127144,B,12,2,F,Married,11,312,0
126589,B,21,2,F,Single,1,492,0
148122,B,25,2,F,Married,0,504,1
150779,A,8,2,F,Single,9,655,1
175425,B,10,2,F,Single,6,438,0
119211,B,13,2,M,Married,10,378,0
145726,A,6,2,M,Married,12,376,0
112945,C,48,2,F,Single,12,158,0
191645,B,10,2,F,Married,8,307,0
160674,C,43,2,M,Single,12,20,0
178102,C,44,2,F,Single,4,279,0
188413,B,32,2,F,Married,14,145,0
146265,B,32,2,M,Single,8,467,0
149733,C,49,2,M,Married,5,360,0
168474,C,47,2,F,Married,5,333,0
159464,C,45,2,M,Married,14,190,0
185098,B,40,2,M,Married,2,652,1
113896,C,46,2,F,Single,4,392,0
108569,A,3,2,M,Single,11,661,1
146560,B,12,2,F,Single,4,696,1
158902,B,14,2,F,Single,8,471,0
188085,B,11,2,M,Married,14,239,0
108870,A,0,2,M,Married,12,500,0
153419,A,5,2,M,Single,7,531,1
165834,B,33,2,M,Single,8,457,0
145004,A,6,2,M,Single,15,780,1
111544,B,21,2,F,Single,4,740,1
120349,C,43,2,F,Married,8,199,0
193485,B,35,2,M,Single,12,172,0
196292,C,50,2,M,Single,6,347,0
190537,A,5,2,F,Married,1,446,0
136351,A,5,2,M,Married,11,363,0
171095,B,17,2,F,Married,6,314,0
161182,B,11,2,F,Single,6,436,0
126652,B,31,2,F,Single,12,396,0
140373,C,40,2,F,Single,10,221,0
107714,B,19,2,M,Married,4,392,0
109954,B,29,2,M,Single,15,188,0
193904,A,2,2,M,Single,11,344,0
165957,A,1,2,F,Single,13,400,0
172754,A,3,2,F,Single,3,825,1
139539,B,40,2,F,Married,1,613,1
190565,A,3,2,M,Married,9,358,0
160415,B,32,2,M,Single,12,192,0
155246,C,50,2,M,Single,13,108,0
101239,C,45,2,F,Single,13,94,0
145885,C,44,2,M,Married,8,261,0
155813,B,26,2,F,Single,9,471,0
137736,C,43,2,M,Married,0,302,0
196054,B,10,2,F,Married,5,621,1
172961,C,42,2,M,Single,2,85,0
120965,B,10,2,M,Single,2,434,0
193965,B,16,2,F,Single,12,309,0
145447,B,29,3,F,Single,13,310,0
191601,C,41,3,M,Single,15,287,0
128255,B,12,3,F,Single,9,478,0
147462,A,3,3,M,Single,12,435,0
125092,A,6,3,F,Married,11,413,0
124612,C,49,3,M,Married,12,192,0
114868,C,48,3,F,Married,10,146,0
126520,B,25,3,M,Single,12,377,0
138948,B,29,3,F,Married,9,335,0
100627,B,30,3,M,Single,15,291,0
118717,B,36,3,F,Single,15,238,0
115657,B,17,3,F,Married,7,296,0
178951,C,45,3,F,Married,1,47,0
192799,A,4,3,M,Married,10,583,1
113259,A,0,3,F,Single,11,308,0
163137,B,38,3,F,Married,12,133,0
134137,B,23,3,M,Married,12,172,0
131509,B,34,3,M,Single,11,411,0
178505,C,44,3,M,Married,8,368,0
187973,C,46,3,F,Married,12,139,0
161536,A,0,3,M,Single,15,393,0
150018,B,29,3,F,Married,11,259,0
162083,A,2,3,M,Single,15,785,1
118627,B,33,3,M,Single,8,424,0
125396,A,0,3,F,Married,2,613,1
115966,B,13,3,F,Single,11,311,0
147194,C,43,3,F,Married,4,467,0
135689,B,32,3,M,Single,14,500,1
108856,A,0,3,F,Married,15,154,0
176657,C,51,3,M,Single,14,133,0
142443,B,11,3,F,Married,3,436,0
159876,A,4,3,M,Married,1,632,1
126854,C,48,3,M,Married,7,138,0
175232,B,34,3,M,Single,12,410,0
128085,A,2,3,M,Single,11,358,0
190165,C,53,3,F,Single,4,83,0
184116,A,7,3,M,Married,14,392,0
163382,C,43,3,M,Single,15,297,0
161242,B,8,3,M,Single,9,441,0
158363,B,39,3,F,Single,8,480,0
135562,B,27,3,F,Single,9,479,0
132918,C,49,3,F,Single,12,218,0
154885,C,42,3,M,Single,2,111,0
176279,C,47,3,F,Single,14,150,0
175429,C,43,3,F,Married,6,269,0
119404,B,27,3,F,Married,14,336,0
169397,A,6,3,M,Married,0,578,1
173000,B,38,3,M,Married,5,456,0
154293,A,4,3,M,Married,13,498,0
165301,B,11,3,M,Single,7,401,0
185449,B,25,3,M,Married,8,350,0
195547,A,5,3,F,Single,10,455,0
156600,C,43,3,F,Married,8,184,0
151323,C,47,3,M,Single,11,310,0
169126,B,13,3,F,Married,5,435,0
144873,A,4,3,M,Single,2,1436,1
140641,C,47,3,F,Single,13,115,0
192823,A,5,3,F,Single,13,449,0
161672,B,24,3,M,Single,8,415,0
180356,B,36,3,F,Married,14,147,0
112884,C,46,3,F,Married,6,179,0
132418,A,0,3,M,Married,9,720,1
114219,A,5,3,M,Single,12,951,1
194273,B,25,3,F,Single,7,463,0
142065,B,23,3,M,Single,8,402,0
139146,B,22,3,M,Married,12,254,0
138606,C,47,3,M,Married,10,307,0
162466,C,47,3,F,Married,4,185,0
119703,C,50,3,F,Single,9,219,0
163980,B,28,3,F,Married,5,626,1
115914,A,0,3,F,Single,5,637,1
163824,A,2,3,F,Married,11,267,0
165974,A,3,3,F,Married,1,588,1
182472,B,9,3,M,Single,12,345,0
198956,A,0,3,M,Single,12,990,1
155517,C,40,3,F,Single,5,52,0
157575,A,1,3,M,Single,7,825,1
140599,A,4,3,F,Single,2,479,0
110488,A,1,3,M,Married,12,164,0
135846,B,24,3,M,Married,14,169,0
180305,B,18,3,M,Single,3,446,0
197733,A,0,3,M,Single,8,858,1
156288,C,43,3,M,Single,10,122,0
183874,B,18,3,M,Married,3,702,1
178009,B,19,3,F,Married,10,392,0
152227,A,5,3,F,Married,14,245,0
133471,B,39,3,F,Married,3,491,0
113698,B,19,3,F,Single,9,446,0
168622,A,0,3,F,Married,14,186,0
153899,A,7,3,F,Married,8,369,0
167819,A,2,3,F,Married,14,151,0
136609,A,1,3,F,Single,14,438,0
119928,A,6,3,F,Single,11,401,0
133531,A,0,3,F,Single,15,257,0
166108,A,4,3,M,Single,6,1217,1
134238,C,43,3,M,Married,14,191,0
100532,C,47,3,M,Married,9,235,0
158241,A,0,3,F,Single,11,294,0
153031,C,45,3,M,Married,7,241,0
144536,C,45,3,M,Single,10,120,0
161068,B,33,3,F,Married,12,190,0
161330,B,40,3,F,Single,12,259,0
109715,C,45,3,F,Single,10,363,0
141167,B,18,3,F,Single,14,360,0
145864,A,0,3,M,Married,6,865,1
110726,B,25,3,M,Married,14,190,0
194456,C,42,3,F,Single,15,226,0
148030,C,43,3,M,Married,3,288,0
150918,B,24,3,M,Single,10,346,0
150080,C,41,3,M,Married,12,34,0
136091,B,18,3,M,Single,13,255,0
127415,B,20,3,F,Married,4,459,0
143784,C,41,3,M,Single,14,47,0
167523,A,0,3,M,Married,14,187,0
176728,B,18,3,F,Married,10,318,0
189155,C,46,3,F,Married,0,355,0
168573,C,41,3,M,Married,1,139,0
142447,C,47,3,F,Married,8,204,0
150093,A,7,3,M,Married,7,422,0
100563,B,12,3,F,Single,7,374,0
140437,A,5,3,M,Married,10,411,0
180963,B,7,3,F,Married,8,318,0
128538,B,18,3,F,Married,8,337,0
198335,A,3,3,M,Married,15,207,0
140730,B,30,3,F,Single,9,419,0
196093,A,2,3,F,Single,11,458,0
117881,A,4,3,M,Married,11,531,1
180478,B,23,3,F,Single,15,198,0
130544,B,38,3,F,Single,3,566,1
173255,C,48,3,F,Married,7,190,0
123068,B,11,3,F,Single,12,314,0
107955,B,32,3,M,Married,12,344,0
196188,C,48,3,F,Single,9,305,0
138712,B,6,3,F,Single,12,188,0
138762,A,0,3,M,Married,15,515,1
171928,A,6,3,M,Single,12,956,1
186846,B,36,3,F,Married,9,312,0
184658,A,3,3,M,Married,13,361,0
147922,B,8,3,F,Married,14,340,0
133235,B,13,3,M,Married,2,641,1
129036,A,8,3,F,Single,12,569,1
131852,C,42,3,F,Single,2,241,0
192841,B,10,3,F,Single,11,383,0
179254,B,26,3,F,Single,6,394,0
162190,B,20,3,F,Single,6,473,0
141613,A,5,3,M,Married,11,480,0
160458,A,0,3,F,Married,13,154,0
159270,B,6,3,F,Single,1,583,1
171762,B,26,3,F,Married,4,499,0
174455,C,41,3,F,Married,7,239,0
131373,B,31,3,F,Single,1,686,1
156278,B,26,3,M,Married,10,393,0
129763,B,38,3,M,Single,8,431,0
190959,A,5,3,F,Single,11,316,0
161230,B,40,3,M,Single,14,329,0
109675,B,10,3,M,Married,15,329,0
162826,B,21,3,F,Married,7,323,0
196987,A,1,3,F,Married,12,401,0
174867,B,21,3,M,Single,1,465,0
125294,A,0,3,M,Married,12,519,1
144824,C,41,3,F,Married,13,87,0
178458,B,8,3,M,Single,8,381,0
121496,A,0,3,M,Married,8,639,1
182086,C,45,3,F,Married,8,148,0
194317,C,43,3,M,Married,7,99,0
104457,C,49,3,F,Single,10,111,0
175206,B,24,3,M,Married,12,195,0
146794,B,34,3,M,Married,14,314,0
110613,C,51,3,M,Single,8,355,0
109752,A,5,3,M,Single,9,901,1
155836,B,20,3,F,Married,14,313,0
188397,A,7,3,M,Single,12,1041,1
168689,C,50,3,M,Married,5,436,0
103990,C,40,3,F,Single,7,322,0
193533,B,29,3,M,Single,1,611,1
183957,B,14,3,F,Married,8,374,0
117343,B,17,3,F,Single,5,648,1
139032,C,48,3,F,Single,2,752,1
176096,B,31,3,F,Married,0,353,0
181095,A,0,3,F,Married,11,154,0
184504,B,39,3,F,Single,7,433,0
171450,A,3,3,F,Married,0,258,0
116929,C,44,3,F,Married,15,141,0
186255,C,47,3,M,Married,5,195,0
186538,C,53,3,F,Married,6,270,0
136003,C,46,3,M,Married,3,73,0
135457,A,0,3,F,Married,8,353,0
159582,B,34,3,F,Single,5,743,1
139693,B,40,3,M,Single,6,436,0
115949,C,42,3,F,Married,3,125,0
180849,B,28,3,M,Single,8,446,0
138952,B,22,3,M,Single,5,508,1
135195,B,14,3,F,Single,14,344,0
180500,B,10,3,F,Married,11,144,0
173976,C,53,3,F,Married,8,127,0
172897,C,50,3,M,Married,3,412,0
175687,C,50,3,F,Single,7,195,0
176967,C,51,3,M,Married,8,234,0
191229,B,26,3,M,Married,1,545,1
159993,B,36,3,M,Married,11,321,0
124490,B,35,3,F,Married,12,189,0
173245,C,48,3,M,Single,14,126,0
102481,B,40,3,M,Single,6,461,0
123363,B,11,3,M,Single,11,202,0
144906,B,22,3,M,Married,11,164,0
167697,B,15,3,M,Single,4,777,1
165360,B,27,3,F,Single,4,688,1
188288,A,0,3,M,Married,11,474,0
146346,B,9,3,M,Married,2,425,0
162813,B,28,3,F,Married,5,643,1
111978,B,38,3,F,Single,4,587,1
174727,C,48,3,M,Married,6,292,0
191517,C,46,3,M,Single,7,381,0
113371,C,51,3,M,Married,9,34,0
167003,B,39,3,F,Married,3,397,0
150580,B,22,3,M,Single,7,439,0
117323,A,4,3,F,Single,14,483,0
142477,B,26,3,F,Single,11,257,0
140333,C,46,3,M,Single,11,87,0
167432,A,5,3,F,Married,14,208,0
174732,B,28,3,F,Married,0,352,0
116560,C,44,3,F,Single,8,103,0
118810,C,46,3,F,Single,6,159,0
189659,A,7,3,F,Single,0,603,1
189896,C,49,3,F,Married,0,98,0
142094,B,33,3,F,Married,9,303,0
172594,C,51,3,F,Single,8,239,0
196619,B,15,3,M,Married,8,386,0
107381,A,2,3,F,Married,3,400,0
198453,C,40,3,M,Married,15,254,0
180704,B,17,3,F,Married,6,368,0
119851,A,8,3,F,Single,9,564,1
150169,B,32,3,M,Married,12,202,0
132985,A,5,3,M,Married,11,264,0
167135,B,12,3,M,Single,4,812,1
131847,C,46,3,F,Married,15,171,0
171559,A,4,3,M,Single,11,294,0
129226,A,0,3,F,Married,11,329,0
193638,B,30,3,M,Single,10,445,0
123642,C,45,3,M,Single,2,385,0
187734,C,47,3,F,Married,3,306,0
126069,B,14,3,F,Single,5,621,1
187609,A,3,3,F,Single,4,595,1
106113,B,8,3,M,Married,6,408,0
100578,B,14,3,F,Single,7,412,0
175721,B,26,3,M,Single,9,486,0
121073,B,32,3,F,Single,15,385,0
151911,A,0,3,F,Married,14,300,0
189637,C,50,3,F,Married,14,25,0
191800,C,43,3,M,Married,10,287,0
129504,B,35,3,F,Married,6,309,0
132824,C,42,3,M,Single,0,294,0
116233,B,33,3,F,Single,7,424,0
121352,B,17,3,M,Married,6,393,0
161226,A,1,3,F,Single,4,1006,1
109891,B,18,3,M,Single,1,675,1
167557,B,9,3,M,Single,9,402,0
187121,B,32,3,F,Married,1,558,1
139613,C,41,3,F,Married,10,162,0
168651,C,50,3,F,Single,6,71,0
139812,A,5,3,F,Single,15,308,0
185725,C,50,3,F,Single,2,498,0
113888,B,20,3,F,Single,9,396,0
188859,A,2,3,M,Married,4,1164,1
140454,A,3,3,F,Married,8,311,0
168563,C,44,3,F,Married,14,84,0
103942,B,5,3,M,Married,8,355,0
121009,A,3,3,M,Married,12,191,0
193335,B,13,3,M,Married,6,350,0
167756,B,31,3,M,Single,13,465,0
153634,C,46,3,M,Married,1,275,0
180717,C,47,3,M,Single,6,110,0
101827,B,23,3,M,Married,3,766,1
196315,B,16,3,F,Single,10,329,0
168810,B,32,3,M,Married,1,457,0
145479,B,32,3,M,Married,7,335,0
184554,C,48,3,F,Married,5,194,0
116818,B,34,3,M,Married,15,362,0
183216,A,0,3,M,Single,11,828,1
125031,B,28,3,M,Married,9,324,0
142970,B,16,3,F,Married,14,154,0
160130,A,0,3,M,Married,7,581,1
130749,C,48,3,F,Single,15,218,0
134967,B,26,3,M,Married,11,330,0
122312,A,4,3,M,Married,13,452,0
117572,B,23,3,M,Married,6,369,0
119034,B,42,3,F,Married,0,518,1
193193,A,0,3,F,Married,14,419,0
126031,B,41,3,M,Married,9,414,0
176168,B,36,3,M,Married,8,388,0
129476,B,30,3,M,Married,0,642,1
122582,B,19,3,F,Married,1,297,0
194182,C,43,3,M,Single,7,227,0
175618,B,40,3,F,Married,2,544,1
148692,C,48,3,F,Single,6,183,0
119496,B,6,3,F,Married,7,347,0
150208,A,3,3,M,Married,11,475,0
147044,A,2,3,M,Single,15,480,0
165079,B,20,3,F,Married,14,263,0
175402,A,3,3,F,Married,6,447,0
120474,C,51,3,F,Single,3,182,0
156637,B,16,3,M,Single,6,474,0
140269,C,46,3,F,Single,13,48,0
159080,C,48,3,F,Married,6,189,0
174879,B,28,3,M,Single,10,410,0
184838,B,8,3,M,Single,8,513,1
146327,B,15,3,M,Married,10,344,0
129305,A,4,3,F,Married,7,392,0
104025,A,7,3,F,Married,14,192,0
183025,A,0,3,M,Single,2,1205,1
104939,B,18,3,F,Married,10,335,0
159250,B,19,3,M,Married,10,397,0
126244,B,12,3,F,Married,2,582,1
179886,C,47,3,F,Married,15,41,0
100467,B,17,3,F,Married,7,324,0
132587,B,14,3,F,Single,5,759,1
113624,B,6,3,M,Married,15,226,0
107052,A,3,3,M,Single,8,1043,1
176852,A,6,3,M,Single,3,840,1
109070,C,41,3,M,Married,13,30,0
129298,B,18,3,F,Married,15,227,0
103111,B,14,3,M,Single,12,286,0
173721,A,0,3,M,Married,14,355,0
103128,C,51,3,F,Single,13,126,0
143868,B,31,3,M,Married,13,329,0
138348,A,0,3,F,Married,11,217,0
199991,B,31,3,F,Single,12,346,0
155295,C,53,3,M,Married,10,249,0
103267,C,40,3,F,Married,9,309,0
181234,C,48,3,F,Married,7,152,0
182604,B,36,3,F,Married,7,333,0
180525,A,0,3,M,Married,15,265,0
104444,A,7,3,M,Married,6,499,0
137090,B,19,3,M,Single,14,377,0
107733,C,43,3,F,Single,2,51,0
199606,A,7,3,M,Single,14,981,1
152690,C,40,3,F,Married,4,137,0
120210,B,7,3,M,Married,6,386,0
164810,C,42,3,M,Single,7,301,0
119389,A,5,3,F,Married,15,276,0
129114,C,42,3,F,Single,15,113,0
141209,C,40,3,F,Single,8,148,0
153976,B,37,3,F,Married,5,315,0
106692,B,36,3,F,Single,1,693,1
162641,C,50,3,M,Single,7,304,0
110668,C,44,3,M,Single,14,249,0
186308,C,44,3,M,Married,9,158,0
163338,B,6,3,F,Single,6,379,0
141986,A,3,3,F,Married,12,204,0
157943,B,13,3,F,Married,11,157,0
190427,C,50,3,M,Married,13,205,0
158260,C,47,3,M,Married,4,271,0
107236,A,0,3,M,Married,14,315,0
176523,B,13,3,F,Single,5,569,1
102954,C,50,3,M,Married,6,37,0
130297,A,4,3,M,Single,5,868,1
168516,A,2,3,M,Married,12,429,0
187398,B,31,3,M,Married,6,396,0
163543,A,1,3,M,Married,7,606,1
167697,A,8,3,M,Married,5,1054,1
142167,B,31,3,M,Married,11,265,0
150937,C,48,3,M,Single,10,49,0
123036,B,31,3,M,Single,6,519,1
124048,A,0,3,M,Married,13,215,0
182223,B,13,3,F,Married,9,321,0
111048,A,0,3,F,Married,12,144,0
154406,A,0,3,M,Married,11,326,0
187983,C,42,3,M,Married,5,242,0
189436,C,48,3,F,Single,10,197,0
174047,B,19,3,F,Married,7,309,0
129705,A,1,3,F,Single,12,494,0
142490,A,4,3,F,Married,11,434,0
131367,B,15,3,M,Married,0,421,0
180419,B,20,3,F,Married,10,358,0
175284,B,20,3,M,Single,15,300,0
168707,C,45,3,F,Single,4,478,0
123036,A,3,3,M,Married,12,359,0
173604,A,7,3,M,Married,14,230,0
198428,B,25,3,F,Single,8,409,0
130780,B,38,3,M,Single,12,295,0
196429,A,3,3,F,Single,13,292,0
135309,B,7,3,F,Married,2,427,0
120910,C,46,3,M,Married,1,377,0
109678,C,47,3,M,Married,4,275,0
195918,A,0,3,F,Married,7,318,0
134731,C,43,3,M,Single,14,200,0
197502,B,8,3,M,Married,4,402,0
157713,B,28,3,M,Single,13,178,0
188774,C,42,3,F,Married,5,43,0
104653,B,8,3,M,Married,3,460,0
181044,C,51,3,M,Married,3,260,0
135502,B,39,3,M,Single,13,269,0
104616,A,4,3,M,Married,11,145,0
102876,A,0,3,M,Single,7,1084,1
105146,A,1,3,F,Married,12,411,0
132771,A,1,3,M,Single,8,861,1
134545,C,50,3,M,Married,6,59,0
162923,C,45,3,F,Married,2,452,0
182167,B,38,3,M,Married,6,347,0
116208,B,27,3,F,Single,5,666,1
125806,C,49,3,M,Single,9,99,0
139612,A,0,3,F,Single,15,243,0
124324,A,5,3,F,Single,13,349,0
193623,B,40,3,F,Married,4,602,1
178818,B,29,3,F,Married,10,269,0
160360,A,7,3,F,Married,13,360,0
151449,A,2,3,F,Married,7,349,0
134303,B,9,3,F,Single,9,423,0
154559,C,43,3,F,Single,4,220,0
160743,C,41,3,M,Single,12,42,0
163468,A,0,3,F,Married,11,86,0
196570,A,0,3,M,Married,13,278,0
102197,B,18,3,M,Married,7,337,0
150046,A,0,3,M,Single,1,721,1
118686,B,33,3,M,Single,14,174,0
191272,B,20,3,F,Single,9,373,0
182756,B,16,3,M,Married,7,339,0
149976,B,16,3,M,Single,9,445,0
193094,B,26,3,F,Married,9,339,0
176582,A,5,3,M,Single,11,346,0
147105,A,7,3,M,Married,15,591,1
183306,C,50,3,F,Single,7,69,0
132719,A,4,3,F,Single,13,451,0
157166,B,8,3,F,Married,10,332,0
122151,B,7,3,F,Married,14,115,0
157849,B,20,3,F,Married,2,449,0
129722,C,45,3,M,Married,13,211,0
160356,B,14,3,M,Single,1,481,0
159365,B,24,3,F,Single,7,339,0
106461,A,7,3,M,Single,12,859,1
144231,B,24,3,F,Married,9,360,0
113156,A,0,3,M,Single,14,629,1
110180,B,21,3,M,Married,9,371,0
188979,A,6,3,M,Single,7,647,1
188739,B,25,3,F,Married,1,462,0
139123,C,41,3,F,Married,12,201,0
133818,A,0,3,F,Married,12,148,0
176878,B,23,3,F,Married,6,352,0
117823,A,6,3,M,Single,7,1154,1
137279,B,24,3,F,Married,14,348,0
108566,B,6,3,F,Single,6,456,0
196516,A,1,3,M,Married,14,463,0
140672,C,44,3,F,Married,11,235,0
178277,B,14,3,F,Single,0,840,1
169962,C,48,3,F,Single,5,228,0
162477,C,47,3,F,Single,2,530,1
115364,C,44,3,F,Married,2,256,0
197138,B,31,3,M,Married,14,204,0
184381,B,33,3,M,Married,12,306,0
159702,C,45,3,M,Single,8,273,0
116640,A,4,3,M,Married,12,182,0
138717,A,0,3,F,Married,12,246,0
165452,A,5,3,F,Married,9,415,0
170850,C,53,3,M,Single,6,299,0
181456,A,1,3,M,Single,4,1263,1
118179,C,43,3,F,Married,3,383,0
132925,C,41,3,M,Married,10,116,0
185196,B,32,3,M,Single,9,447,0
199223,C,44,3,F,Married,4,463,0
194154,A,7,3,F,Single,15,413,0
193323,B,27,3,M,Married,10,352,0
199223,B,36,3,M,Single,12,224,0
191657,A,0,3,F,Single,10,476,0
113603,C,50,3,F,Married,9,184,0
127373,B,26,3,M,Single,0,537,1
198960,B,26,3,F,Married,0,404,0
160750,B,12,3,F,Single,2,653,1
124458,A,7,3,F,Single,13,734,1
100178,B,33,3,M,Single,1,488,0
189518,B,26,3,M,Single,6,432,0
136091,C,43,3,M,Married,5,167,0
172010,B,9,3,F,Single,5,708,1
165095,C,47,3,M,Single,3,252,0
153575,B,30,3,M,Married,12,231,0
146860,C,44,3,M,Married,15,27,0
172287,A,0,3,M,Single,13,513,1
111451,B,9,3,M,Single,4,647,1
147003,C,43,3,F,Married,6,221,0
157123,A,1,3,M,Single,2,980,1
171542,A,4,3,M,Single,12,689,1
155018,C,41,3,M,Married,11,63,0
194715,B,8,3,M,Married,7,381,0
125907,C,48,3,M,Single,10,389,0
145231,A,3,3,M,Single,7,1004,1
135469,B,10,3,F,Single,12,329,0
153045,A,0,3,M,Single,15,489,0
147453,C,39,3,M,Married,12,172,0
193423,C,43,3,M,Single,3,304,0
163323,B,35,3,F,Married,2,393,0
159635,C,43,3,F,Married,8,116,0
193305,C,43,3,M,Single,3,517,1
100979,C,49,3,M,Married,6,264,0
191136,A,0,3,M,Married,5,539,1
117065,C,47,3,F,Single,13,114,0
116001,B,18,3,M,Single,3,546,1
161535,B,9,3,M,Single,7,399,0
144048,A,2,3,M,Single,6,910,1
125382,B,31,3,M,Married,9,419,0
137950,B,13,3,M,Married,4,727,1
147110,C,49,3,F,Married,3,419,0
170128,A,0,3,F,Married,8,437,0
160761,B,36,3,F,Single,12,209,0
112580,B,32,3,F,Married,1,555,1
166101,A,4,3,M,Married,8,729,1
162588,B,28,3,M,Married,12,215,0
178506,B,24,3,M,Married,9,367,0
106595,A,8,3,F,Married,12,238,0
137221,B,9,3,M,Married,1,430,0
191183,C,45,3,F,Single,1,401,0
146919,B,30,3,M,Single,2,762,1
141808,B,24,3,M,Single,6,542,1
110055,B,28,3,F,Single,6,380,0
150407,B,7,3,F,Single,5,498,0
157900,A,1,3,M,Married,2,1224,1
124621,A,0,3,F,Married,8,563,1
178923,C,47,3,F,Single,14,131,0
169243,B,21,3,F,Single,7,416,0
127681,B,28,3,F,Married,10,286,0
149094,A,5,3,M,Married,12,543,1
116067,A,6,3,M,Single,14,490,0
100976,C,44,3,M,Single,13,68,0
196430,B,16,3,F,Single,7,325,0
168320,A,1,3,M,Single,15,633,1
198521,C,46,3,F,Married,12,84,0
115060,C,43,3,F,Married,6,196,0
151031,C,46,3,M,Married,3,339,0
103109,C,47,3,M,Married,9,366,0
159024,B,39,3,F,Married,14,156,0
114354,A,7,3,F,Married,14,230,0
113310,C,49,3,M,Single,14,64,0
104547,B,9,3,F,Married,8,300,0
163450,B,25,3,F,Married,7,309,0
107287,B,27,3,F,Single,6,334,0
186772,B,31,3,F,Married,9,301,0
166848,B,8,3,F,Single,4,649,1
182015,C,51,3,M,Married,10,56,0
128752,C,47,3,M,Single,12,130,0
199887,B,26,3,F,Married,12,142,0
177512,C,40,3,M,Married,9,136,0
140751,A,2,3,M,Married,15,524,1
113682,A,0,3,M,Single,10,1042,1
195087,A,1,3,M,Married,10,528,1
159384,A,5,3,F,Single,0,587,1
162392,C,46,3,F,Single,3,107,0
115708,B,22,3,M,Married,15,327,0
180685,C,43,3,M,Married,8,180,0
172398,C,41,3,M,Married,8,292,0
105440,A,0,3,F,Single,11,551,1
